764	\N	2	6	4588	\N	20161024	1500	1500	0	0	0	0	0	75	0	1575	0	0	0	\N	\N	\N	\N	2016-10-24	2018-05-01 17:45:50.673767
771	\N	2	21	6824	53	20161025	100	100	0	0	0	0	0	5	0	105	0	0	0	\N	\N	\N	\N	2016-10-25	2018-05-01 17:45:50.798363
775	\N	2	21	6824	57	20161025	100	100	0	0	0	0	0	5	0	105	0	0	0	\N	\N	\N	\N	2016-10-25	2018-05-01 17:45:50.869492
779	\N	2	6	4771	53	20161025	1500	1500	0	0	0	0	0	75	0	1575	0	0	0	\N	\N	\N	\N	2016-10-25	2018-05-01 17:45:50.941624
783	\N	2	9	6837	\N	20161025	1000	1000	0	0	0	0	0	0	0	1000	0	0	0	\N	\N	\N	\N	2016-10-25	2018-05-01 17:45:51.016075
787	\N	2	9	6594	\N	20161026	110	110	0	0	0	0	0	5.5	0	115.5	0	0	0	\N	\N	\N	\N	2016-10-26	2018-05-01 17:45:51.089416
791	74	2	9	6837	\N	20161026	1000	1000	0	0	0	0	0	0	0	1000	0	0	0	\N	\N	\N	\N	2016-10-26	2018-05-01 17:45:51.162354
795	74	2	9	6837	\N	20161026	1000	1000	0	0	0	0	0	0	0	1000	0	0	0	\N	\N	\N	\N	2016-10-26	2018-05-01 17:45:51.243321
799	\N	2	1	267	\N	20161027	1400	1400	0	0	0	0	0	70	0	1470	0	0	0	\N	\N	\N	\N	2016-10-27	2018-05-01 17:45:51.314528
803	\N	2	9	6448	\N	20161027	3000	3000	0	0	0	0	0	150	0	3150	0	0	0	\N	\N	\N	\N	2016-10-27	2018-05-01 17:45:51.385938
807	45	2	1	6837	53	20161027	2000	2000	0	0	0	0	0	0	0	2000	0	0	0	\N	\N	\N	\N	2016-10-27	2018-05-01 17:45:51.719808
811	77	2	9	4591	\N	20161028	1200	1200	0	0	0	0	0	0	0	1200	0	0	0	\N	\N	\N	\N	2016-10-28	2018-05-01 17:45:51.79742
815	25	2	2	6837	57	20161028	1000	550	550	50	50	0	0	0	0	500	500	0	0	\N	\N	\N	\N	2016-10-28	2018-05-01 17:45:51.870199
819	77	2	21	6824	\N	20161028	100	100	0	0	0	0	0	0	0	100	0	0	0	\N	\N	\N	\N	2016-10-28	2018-05-01 17:45:51.942544
823	77	2	21	267	\N	20161028	1400	1400	0	0	0	0	0	0	0	1400	0	0	0	\N	\N	\N	\N	2016-10-28	2018-05-01 17:45:52.014609
827	77	2	9	4591	\N	20161028	1200	1200	0	0	0	0	0	0	0	1200	0	0	0	\N	\N	\N	\N	2016-10-28	2018-05-01 17:45:52.086439
831	\N	2	8	6837	53	20161031	1000	1000	0	0	0	0	0	0	0	1000	0	0	0	\N	\N	\N	\N	2016-10-31	2018-05-01 17:45:52.158265
835	\N	2	\N	267	53	20161031	1400	1400	0	0	0	0	0	0	0	1400	0	0	0	\N	\N	\N	\N	2016-10-31	2018-05-01 17:45:52.234513
839	\N	2	21	6824	\N	20161101	100	100	0	0	0	0	0	0	0	100	0	0	0	\N	\N	\N	\N	2016-11-01	2018-05-01 17:45:52.307555
843	\N	2	7	6824	\N	20161101	100	100	0	0	0	0	0	0	0	100	0	0	0	\N	\N	\N	\N	2016-11-01	2018-05-01 17:45:52.378809
847	\N	2	37	6837	53	20161102	1000	1000	0	0	0	0	0	0	0	1000	0	0	0	\N	\N	\N	\N	2016-11-02	2018-05-01 17:45:52.449602
851	\N	2	1	6824	\N	20161103	100	100	0	0	0	0	0	0	0	100	0	0	0	\N	\N	\N	\N	2016-11-03	2018-05-01 17:45:52.520638
855	\N	2	9	6837	53	20161103	1000	1000	0	0	0	0	0	0	0	1000	0	0	0	\N	\N	\N	\N	2016-11-03	2018-05-01 17:45:52.593271
859	77	2	9	267	\N	20161107	1400	1400	0	0	0	0	0	0	0	1400	0	0	0	\N	\N	\N	\N	2016-11-07	2018-05-01 17:45:52.665938
863	\N	2	1	1558	\N	20161107	1200	1200	0	0	0	0	0	0	0	1200	0	0	0	\N	\N	\N	\N	2016-11-07	2018-05-01 17:45:52.737629
867	45	2	5	267	90	20161107	1400	1400	0	0	0	0	0	0	0	1400	0	0	0	\N	\N	\N	\N	2016-11-07	2018-05-01 17:45:52.808404
871	\N	2	10	6824	78	20161108	100	100	0	0	0	0	0	0	0	100	0	0	0	\N	\N	\N	\N	2016-11-08	2018-05-01 17:45:52.879881
875	\N	2	\N	1558	\N	20161108	1200	1200	0	0	0	0	0	0	0	1200	0	0	0	\N	\N	\N	\N	2016-11-08	2018-05-01 17:45:52.949587
879	\N	2	21	6837	\N	20161109	1000	1000	0	0	0	0	0	0	0	1000	0	0	0	\N	\N	\N	\N	2016-11-09	2018-05-01 17:45:53.02659
883	\N	2	9	6448	\N	20161110	3000	3000	0	0	0	0	0	0	0	3000	0	0	0	\N	\N	\N	\N	2016-11-10	2018-05-01 17:45:53.102487
887	\N	2	9	6824	\N	20161110	100	100	0	0	0	0	0	0	0	100	0	0	0	\N	\N	\N	\N	2016-11-10	2018-05-01 17:45:53.178915
891	45	2	2	1	53	20161111	10000	3036	12144	0	0	303.6	1214.4	0	0	3339.6	13358.4	0	0	\N	\N	\N	\N	2016-11-11	2018-05-01 17:45:53.258969
895	50	2	\N	267	83	20161116	1400	600	900	40	60	0	0	0	0	560	840	0	0	\N	\N	\N	\N	2016-11-16	2018-05-01 17:45:53.337824
899	\N	2	11	6524	79	20161116	1500	907.2	604.8	0	0	0	0	0	0	907.2	604.8	0	0	\N	\N	\N	\N	2016-11-16	2018-05-01 17:45:53.413757
903	45	2	9	3239	90	20161118	750	750	0	0	0	0	0	0	0	750	0	0	0	\N	\N	\N	\N	2016-11-18	2018-05-01 17:45:53.488164
907	\N	2	4	6445	53	20161208	3000	3000	0	0	0	0	0	300	0	3300	0	0	0	\N	\N	\N	\N	2016-12-08	2018-05-01 17:45:53.562642
911	\N	2	4	6460	53	20161208	2500	2500	0	0	0	0	0	250	0	2750	0	0	0	\N	\N	\N	\N	2016-12-08	2018-05-01 17:45:53.637691
915	96	2	39	6824	53	20161208	100	100	0	0	0	0	0	10	0	110	0	0	0	\N	\N	\N	\N	2016-12-08	2018-05-01 17:45:53.717995
919	\N	2	5	1336	53	20161209	8690	8690	0	0	0	0	0	869	0	9559	0	0	0	\N	\N	\N	\N	2016-12-09	2018-05-01 17:45:53.798253
923	\N	2	2	6837	126	20161209	1000	1000	0	0	0	0	0	0	0	1000	0	0	0	\N	\N	\N	\N	2016-12-09	2018-05-01 17:45:53.871536
749	\N	2	37	4963	53	20161022	40000	40000	0	0	0	0	0	2000	0	42000	0	0	0	\N	\N	\N	\N	2016-10-22	2018-05-01 17:45:50.361835
753	\N	2	2	6824	\N	20161024	100	100	0	0	0	0	0	5	0	105	0	0	0	\N	\N	\N	\N	2016-10-24	2018-05-01 17:45:50.433153
757	\N	2	2	4588	\N	20161024	1500	1500	0	0	0	0	0	75	0	1575	0	0	0	\N	\N	\N	\N	2016-10-24	2018-05-01 17:45:50.548832
761	\N	2	6	4575	\N	20161024	7100	7100	0	0	0	0	0	355	0	7455	0	0	0	\N	\N	\N	\N	2016-10-24	2018-05-01 17:45:50.619432
765	\N	2	6	4587	\N	20161024	2400	2400	0	0	0	0	0	120	0	2520	0	0	0	\N	\N	\N	\N	2016-10-24	2018-05-01 17:45:50.691357
770	\N	2	21	6594	57	20161025	110	110	0	0	0	0	0	5.5	0	115.5	0	0	0	\N	\N	\N	\N	2016-10-25	2018-05-01 17:45:50.780127
774	\N	2	21	6837	57	20161025	1000	1000	0	0	0	0	0	0	0	1000	0	0	0	\N	\N	\N	\N	2016-10-25	2018-05-01 17:45:50.851634
778	\N	2	9	6837	53	20161025	1000	1000	0	0	0	0	0	0	0	1000	0	0	0	\N	\N	\N	\N	2016-10-25	2018-05-01 17:45:50.923309
782	\N	2	10	6837	\N	20161025	1000	1000	0	0	0	0	0	0	0	1000	0	0	0	\N	\N	\N	\N	2016-10-25	2018-05-01 17:45:50.99741
786	\N	2	21	51	\N	20161026	1800	1800	0	0	0	0	0	90	0	1890	0	0	0	\N	\N	\N	\N	2016-10-26	2018-05-01 17:45:51.071647
790	\N	2	9	6824	53	20161026	100	100	0	0	0	0	0	5	0	105	0	0	0	\N	\N	\N	\N	2016-10-26	2018-05-01 17:45:51.144578
794	\N	2	9	6837	\N	20161026	2000	2000	0	0	0	0	0	0	0	2000	0	0	0	\N	\N	\N	\N	2016-10-26	2018-05-01 17:45:51.215804
798	\N	2	21	6837	\N	20161026	1000	1000	0	0	0	0	0	0	0	1000	0	0	0	\N	\N	\N	\N	2016-10-26	2018-05-01 17:45:51.296998
802	\N	2	1	6824	\N	20161027	100	100	0	0	0	0	0	5	0	105	0	0	0	\N	\N	\N	\N	2016-10-27	2018-05-01 17:45:51.368447
806	45	2	1	6837	90	20161027	1000	1000	0	0	0	0	0	0	0	1000	0	0	0	\N	\N	\N	\N	2016-10-27	2018-05-01 17:45:51.7
810	25	2	2	6824	57	20161028	100	100	100	50	50	0	0	0	0	50	50	0	0	\N	\N	\N	\N	2016-10-28	2018-05-01 17:45:51.778514
814	77	2	21	6837	\N	20161028	1000	1000	0	0	0	0	0	0	0	1000	0	0	0	\N	\N	\N	\N	2016-10-28	2018-05-01 17:45:51.852341
818	\N	2	21	4591	53	20161028	1200	1200	0	0	0	0	0	0	0	1200	0	0	0	\N	\N	\N	\N	2016-10-28	2018-05-01 17:45:51.925022
822	\N	2	9	6837	\N	20161028	1000	1000	0	0	0	0	0	0	0	1000	0	0	0	\N	\N	\N	\N	2016-10-28	2018-05-01 17:45:51.996948
826	77	2	9	4591	\N	20161028	1200	1200	0	0	0	0	0	0	0	1200	0	0	0	\N	\N	\N	\N	2016-10-28	2018-05-01 17:45:52.068747
830	25	2	2	267	57	20161028	1400	0	1300	0	0	0	0	0	0	0	1300	0	0	\N	\N	\N	\N	2016-10-28	2018-05-01 17:45:52.140605
834	\N	2	1	346	53	20161031	1800	1800	0	0	0	0	0	0	0	1800	0	0	0	\N	\N	\N	\N	2016-10-31	2018-05-01 17:45:52.210772
838	\N	2	8	267	53	20161031	1400	1400	0	0	0	0	0	0	0	1400	0	0	0	\N	\N	\N	\N	2016-10-31	2018-05-01 17:45:52.289145
842	\N	2	9	6837	\N	20161101	1000	1000	0	0	0	0	0	0	0	1000	0	0	0	\N	\N	\N	\N	2016-11-01	2018-05-01 17:45:52.361021
846	\N	2	9	267	\N	20161101	1400	1400	0	0	0	0	0	0	0	1400	0	0	0	\N	\N	\N	\N	2016-11-01	2018-05-01 17:45:52.43191
850	\N	2	9	267	53	20161103	1400	1400	0	0	0	0	0	0	0	1400	0	0	0	\N	\N	\N	\N	2016-11-03	2018-05-01 17:45:52.502998
854	\N	2	\N	6824	\N	20161103	100	100	0	0	0	0	0	0	0	100	0	0	0	\N	\N	\N	\N	2016-11-03	2018-05-01 17:45:52.575334
858	\N	2	9	6448	\N	20161107	3000	3000	0	0	0	0	0	0	0	3000	0	0	0	\N	\N	\N	\N	2016-11-07	2018-05-01 17:45:52.647893
862	\N	2	2	6824	\N	20161107	100	100	0	0	0	0	0	0	0	100	0	0	0	\N	\N	\N	\N	2016-11-07	2018-05-01 17:45:52.720171
866	\N	2	9	6824	\N	20161107	100	100	0	0	0	0	0	0	0	100	0	0	0	\N	\N	\N	\N	2016-11-07	2018-05-01 17:45:52.790408
870	\N	2	9	4771	\N	20161108	1500	1500	0	0	0	0	0	0	0	1500	0	0	0	\N	\N	\N	\N	2016-11-08	2018-05-01 17:45:52.862125
874	\N	2	21	6824	57	20161108	100	100	0	0	0	0	0	0	0	100	0	0	0	\N	\N	\N	\N	2016-11-08	2018-05-01 17:45:52.932332
878	\N	2	7	1314	57	20161109	2920	1460	1460	50	50	0	0	0	0	1410	1410	0	0	\N	\N	\N	\N	2016-11-09	2018-05-01 17:45:53.006679
882	\N	2	9	4597	53	20161110	24900	24900	0	0	0	0	0	0	0	24900	0	0	0	\N	\N	\N	\N	2016-11-10	2018-05-01 17:45:53.083533
886	\N	2	9	267	\N	20161110	1400	1400	0	0	0	0	0	0	0	1400	0	0	0	\N	\N	\N	\N	2016-11-10	2018-05-01 17:45:53.160019
890	\N	2	9	6824	\N	20161111	100	100	0	0	0	0	0	0	0	100	0	0	0	\N	\N	\N	\N	2016-11-11	2018-05-01 17:45:53.240355
894	50	2	\N	267	57	20161116	1400	600	900	40	60	0	0	0	0	560	840	0	0	\N	\N	\N	\N	2016-11-16	2018-05-01 17:45:53.314299
898	50	2	11	267	77	20161116	1400	600	900	40	60	0	0	0	0	560	840	0	0	\N	\N	\N	\N	2016-11-16	2018-05-01 17:45:53.394809
902	45	2	9	3239	53	20161118	1500	1500	0	0	0	0	0	0	0	1500	0	0	0	\N	\N	\N	\N	2016-11-18	2018-05-01 17:45:53.469939
906	\N	2	4	164	126	20161208	3850	3850	0	0	0	0	0	385	0	4235	0	0	0	\N	\N	\N	\N	2016-12-08	2018-05-01 17:45:53.544326
910	\N	2	4	6460	126	20161208	2500	2500	0	0	0	0	0	250	0	2750	0	0	0	\N	\N	\N	\N	2016-12-08	2018-05-01 17:45:53.6183
914	\N	2	4	6824	53	20161208	100	100	0	0	0	0	0	10	0	110	0	0	0	\N	\N	\N	\N	2016-12-08	2018-05-01 17:45:53.698471
918	\N	2	38	4771	126	20161209	1500	1500	0	0	0	0	0	150	0	1650	0	0	0	\N	\N	\N	\N	2016-12-09	2018-05-01 17:45:53.779141
922	\N	2	6	6838	63	20161209	500	500	0	0	0	0	0	0	0	500	0	0	0	\N	\N	\N	\N	2016-12-09	2018-05-01 17:45:53.853253
754	45	2	1	6837	90	20161024	1000	1000	0	0	0	0	0	0	0	1000	0	0	0	\N	\N	\N	\N	2016-10-24	2018-05-01 17:45:50.495166
758	\N	2	6	346	79	20161024	1800	1800	0	0	0	0	0	90	0	1890	0	0	0	\N	\N	\N	\N	2016-10-24	2018-05-01 17:45:50.565944
762	\N	2	6	4577	\N	20161024	5550	5550	0	0	0	0	0	277.5	0	5827.5	0	0	0	\N	\N	\N	\N	2016-10-24	2018-05-01 17:45:50.637566
766	\N	2	2	1317	\N	20161024	5050	5050	0	0	0	0	0	252.5	0	5302.5	0	0	0	\N	\N	\N	\N	2016-10-24	2018-05-01 17:45:50.71
769	\N	2	2	6824	63	20161025	100	100	0	0	0	0	0	5	0	105	0	0	0	\N	\N	\N	\N	2016-10-25	2018-05-01 17:45:50.762677
773	\N	2	21	4774	53	20161025	1200	1200	0	0	0	0	0	60	0	1260	0	0	0	\N	\N	\N	\N	2016-10-25	2018-05-01 17:45:50.833743
777	\N	2	9	6837	53	20161025	2000	2000	0	0	0	0	0	0	0	2000	0	0	0	\N	\N	\N	\N	2016-10-25	2018-05-01 17:45:50.905464
781	\N	2	9	6594	53	20161025	110	110	0	0	0	0	0	5.5	0	115.5	0	0	0	\N	\N	\N	\N	2016-10-25	2018-05-01 17:45:50.978839
785	\N	2	9	6824	\N	20161025	100	100	0	0	0	0	0	5	0	105	0	0	0	\N	\N	\N	\N	2016-10-25	2018-05-01 17:45:51.053524
789	\N	2	9	6824	\N	20161026	100	100	0	0	0	0	0	5	0	105	0	0	0	\N	\N	\N	\N	2016-10-26	2018-05-01 17:45:51.126347
793	\N	2	9	6837	\N	20161026	1000	1000	0	0	0	0	0	0	0	1000	0	0	0	\N	\N	\N	\N	2016-10-26	2018-05-01 17:45:51.197806
797	\N	2	9	6824	\N	20161026	100	100	0	0	0	0	0	5	0	105	0	0	0	\N	\N	\N	\N	2016-10-26	2018-05-01 17:45:51.278987
801	\N	2	9	6824	\N	20161027	100	100	0	0	0	0	0	5	0	105	0	0	0	\N	\N	\N	\N	2016-10-27	2018-05-01 17:45:51.350566
805	\N	2	9	6837	\N	20161027	1000	1000	0	0	0	0	0	0	0	1000	0	0	0	\N	\N	\N	\N	2016-10-27	2018-05-01 17:45:51.530812
809	\N	2	9	6837	\N	20161027	1000	1000	0	0	0	0	0	0	0	1000	0	0	0	\N	\N	\N	\N	2016-10-27	2018-05-01 17:45:51.758327
813	\N	2	9	267	\N	20161028	1400	1400	0	0	0	0	0	0	0	1400	0	0	0	\N	\N	\N	\N	2016-10-28	2018-05-01 17:45:51.833843
817	\N	2	21	5657	53	20161028	2850	2850	0	0	0	0	0	0	0	2850	0	0	0	\N	\N	\N	\N	2016-10-28	2018-05-01 17:45:51.90719
821	\N	2	21	5657	53	20161028	2850	2850	0	0	0	0	0	0	0	2850	0	0	0	\N	\N	\N	\N	2016-10-28	2018-05-01 17:45:51.97853
825	77	2	21	4591	\N	20161028	1200	1200	0	0	0	0	0	0	0	1200	0	0	0	\N	\N	\N	\N	2016-10-28	2018-05-01 17:45:52.05026
829	\N	2	\N	4591	53	20161028	1200	1200	0	0	0	0	0	0	0	1200	0	0	0	\N	\N	\N	\N	2016-10-28	2018-05-01 17:45:52.123018
833	\N	2	2	6824	53	20161031	100	100	0	0	0	0	0	0	0	100	0	0	0	\N	\N	\N	\N	2016-10-31	2018-05-01 17:45:52.193501
837	\N	2	1	346	53	20161031	1800	1800	0	0	0	0	0	0	0	1800	0	0	0	\N	\N	\N	\N	2016-10-31	2018-05-01 17:45:52.270692
841	\N	2	9	6824	\N	20161101	100	100	0	0	0	0	0	0	0	100	0	0	0	\N	\N	\N	\N	2016-11-01	2018-05-01 17:45:52.343278
845	\N	2	9	267	\N	20161101	1400	1400	0	0	0	0	0	0	0	1400	0	0	0	\N	\N	\N	\N	2016-11-01	2018-05-01 17:45:52.414422
849	\N	2	1	1341	\N	20161103	5200	5200	0	0	0	0	0	0	0	5200	0	0	0	\N	\N	\N	\N	2016-11-03	2018-05-01 17:45:52.485144
853	\N	2	9	267	\N	20161103	1400	1400	0	0	0	0	0	0	0	1400	0	0	0	\N	\N	\N	\N	2016-11-03	2018-05-01 17:45:52.557474
857	\N	2	6	6837	\N	20161105	1000	1000	0	0	0	0	0	0	0	1000	0	0	0	\N	\N	\N	\N	2016-11-05	2018-05-01 17:45:52.629725
861	\N	2	9	267	\N	20161107	1400	1400	0	0	0	0	0	0	0	1400	0	0	0	\N	\N	\N	\N	2016-11-07	2018-05-01 17:45:52.702154
865	\N	2	9	267	\N	20161107	1400	1400	0	0	0	0	0	0	0	1400	0	0	0	\N	\N	\N	\N	2016-11-07	2018-05-01 17:45:52.772872
869	\N	2	1	5982	\N	20161107	1800	1800	0	0	0	0	0	0	0	1800	0	0	0	\N	\N	\N	\N	2016-11-07	2018-05-01 17:45:52.84487
873	\N	2	10	6837	78	20161108	1000	1000	0	0	0	0	0	0	0	1000	0	0	0	\N	\N	\N	\N	2016-11-08	2018-05-01 17:45:52.915139
877	\N	2	21	267	\N	20161109	1400	1400	0	0	0	0	0	0	0	1400	0	0	0	\N	\N	\N	\N	2016-11-09	2018-05-01 17:45:52.987527
881	\N	2	9	4771	\N	20161110	1500	1500	0	0	0	0	0	0	0	1500	0	0	0	\N	\N	\N	\N	2016-11-10	2018-05-01 17:45:53.064789
885	\N	2	9	6448	\N	20161110	3000	3000	0	0	0	0	0	0	0	3000	0	0	0	\N	\N	\N	\N	2016-11-10	2018-05-01 17:45:53.140981
889	45	2	2	1	90	20161111	5000	1518	6072	0	0	151.8	607.2	0	0	1669.8	6679.2	0	0	\N	\N	\N	\N	2016-11-11	2018-05-01 17:45:53.220259
893	\N	2	21	6448	\N	20161114	3000	3000	0	0	0	0	0	0	0	3000	0	0	0	\N	\N	\N	\N	2016-11-14	2018-05-01 17:45:53.295877
897	50	2	\N	267	77	20161116	1400	600	900	40	60	0	0	0	0	560	840	0	0	\N	\N	\N	\N	2016-11-16	2018-05-01 17:45:53.376185
901	50	2	11	267	57	20161116	1400	600	900	40	60	0	0	0	0	560	840	0	0	\N	\N	\N	\N	2016-11-16	2018-05-01 17:45:53.450981
905	\N	2	4	164	53	20161208	3850	3850	0	0	0	0	0	385	0	4235	0	0	0	\N	\N	\N	\N	2016-12-08	2018-05-01 17:45:53.525782
909	96	2	39	291	53	20161208	500	500	0	0	0	0	0	50	0	550	0	0	0	\N	\N	\N	\N	2016-12-08	2018-05-01 17:45:53.599494
913	\N	2	4	6445	126	20161208	3000	3000	0	0	0	0	0	300	0	3300	0	0	0	\N	\N	\N	\N	2016-12-08	2018-05-01 17:45:53.678578
917	96	2	39	4771	53	20161208	1500	1500	0	0	0	0	0	150	0	1650	0	0	0	\N	\N	\N	\N	2016-12-08	2018-05-01 17:45:53.756537
921	\N	2	10	6824	\N	20161209	100	100	0	0	0	0	0	10	0	110	0	0	0	\N	\N	\N	\N	2016-12-09	2018-05-01 17:45:53.83519
925	\N	2	12	6837	\N	20161209	1000	1000	0	0	0	0	0	0	0	1000	0	0	0	\N	\N	\N	\N	2016-12-09	2018-05-01 17:45:53.907406
929	\N	2	2	6824	\N	20161209	100	100	0	0	0	0	0	10	0	110	0	0	0	\N	\N	\N	\N	2016-12-09	2018-05-01 17:45:53.979754
924	\N	2	12	6824	\N	20161209	100	100	0	0	0	0	0	10	0	110	0	0	0	\N	\N	\N	\N	2016-12-09	2018-05-01 17:45:53.889511
928	95	2	2	1321	53	20161209	15660	15660	0	0	0	0	0	1566	0	17226	0	0	0	\N	\N	\N	\N	2016-12-09	2018-05-01 17:45:53.962166
932	\N	2	5	1315	53	20161209	5020	5020	0	0	0	0	0	502	0	5522	0	0	0	\N	\N	\N	\N	2016-12-09	2018-05-01 17:45:54.033037
936	\N	2	4	6837	57	20161209	1000	1000	0	0	0	0	0	0	0	1000	0	0	0	\N	\N	\N	\N	2016-12-09	2018-05-01 17:45:54.106467
940	\N	2	4	6824	57	20161209	100	100	0	0	0	0	0	10	0	110	0	0	0	\N	\N	\N	\N	2016-12-09	2018-05-01 17:45:54.178352
944	\N	2	15	6824	53	20161209	100	100	0	0	0	0	0	10	0	110	0	0	0	\N	\N	\N	\N	2016-12-09	2018-05-01 17:45:54.252333
948	95	2	2	1399	53	20161209	2590	2590	0	0	0	0	0	259	0	2849	0	0	0	\N	\N	\N	\N	2016-12-09	2018-05-01 17:45:54.323643
952	\N	2	7	6837	63	20161209	1000	1000	0	0	0	0	0	0	0	1000	0	0	0	\N	\N	\N	\N	2016-12-09	2018-05-01 17:45:54.396625
956	95	2	3	3055	53	20161209	1900	1900	0	0	0	0	0	190	0	2090	0	0	0	\N	\N	\N	\N	2016-12-09	2018-05-01 17:45:54.469064
960	\N	2	9	164	126	20161212	1925	1925	0	0	0	0	0	0	0	1925	0	0	0	\N	\N	\N	\N	2016-12-12	2018-05-01 17:45:54.540892
964	\N	2	6	6824	\N	20161212	100	100	0	0	0	0	0	0	0	100	0	0	0	\N	\N	\N	\N	2016-12-12	2018-05-01 17:45:54.613662
968	\N	2	5	164	63	20161212	1925	1925	0	0	0	0	0	0	0	1925	0	0	0	\N	\N	\N	\N	2016-12-12	2018-05-01 17:45:54.686593
972	95	2	5	6445	53	20161212	3000	3000	0	0	0	0	0	0	0	3000	0	0	0	\N	\N	\N	\N	2016-12-12	2018-05-01 17:45:54.759341
976	\N	2	5	6445	63	20161212	3000	3000	0	0	0	0	0	0	0	3000	0	0	0	\N	\N	\N	\N	2016-12-12	2018-05-01 17:45:54.832769
980	\N	2	6	6460	\N	20161212	2500	2500	0	0	0	0	0	0	0	2500	0	0	0	\N	\N	\N	\N	2016-12-12	2018-05-01 17:45:54.906212
984	\N	2	9	164	126	20161212	1925	1925	0	0	0	0	0	0	0	1925	0	0	0	\N	\N	\N	\N	2016-12-12	2018-05-01 17:45:54.978839
988	95	2	5	164	53	20161212	1925	1925	0	0	0	0	0	0	0	1925	0	0	0	\N	\N	\N	\N	2016-12-12	2018-05-01 17:45:55.051276
992	\N	2	5	164	53	20161212	1925	1925	0	0	0	0	0	0	0	1925	0	0	0	\N	\N	\N	\N	2016-12-12	2018-05-01 17:45:55.12837
996	\N	2	4	164	53	20161212	3850	3850	0	0	0	0	0	0	0	3850	0	0	0	\N	\N	\N	\N	2016-12-12	2018-05-01 17:45:55.204516
1000	\N	2	4	6824	53	20161212	200	200	0	0	0	0	0	0	0	200	0	0	0	\N	\N	\N	\N	2016-12-12	2018-05-01 17:45:55.281431
1004	\N	2	2	6460	94	20161212	2500	2500	0	0	0	0	0	0	0	2500	0	0	0	\N	\N	\N	\N	2016-12-12	2018-05-01 17:45:55.356791
1008	\N	2	10	6824	77	20161213	100	100	0	0	0	0	0	0	0	100	0	0	0	\N	\N	\N	\N	2016-12-13	2018-05-01 17:45:55.431751
1012	95	2	5	3239	53	20161213	750	750	0	0	0	0	0	0	0	750	0	0	0	\N	\N	\N	\N	2016-12-13	2018-05-01 17:45:55.505085
1016	96	2	1	6445	53	20161215	3000	3000	0	0	0	0	0	0	0	3000	0	0	0	\N	\N	\N	\N	2016-12-15	2018-05-01 17:45:55.577015
1020	\N	2	31	291	53	20161215	500	500	0	0	0	0	0	0	0	500	0	0	0	\N	\N	\N	\N	2016-12-15	2018-05-01 17:45:55.65035
1025	\N	2	10	3239	53	20161217	1500	1500	0	0	0	0	0	0	0	1500	0	0	0	\N	\N	\N	\N	2016-12-17	2018-05-01 17:45:55.741946
1029	\N	2	2	6460	53	20161219	2500	2500	0	0	0	0	0	250	0	2750	0	0	0	\N	\N	\N	\N	2016-12-19	2018-05-01 17:45:55.814808
1033	\N	2	2	8	53	20161219	1000	1000	0	0	0	0	0	0	0	900	0	100	0	\N	\N	\N	\N	2016-12-19	2018-05-01 17:45:55.886408
1037	\N	2	2	6837	53	20161219	1000	1000	0	0	0	0	0	0	0	1000	0	0	0	\N	\N	\N	\N	2016-12-19	2018-05-01 17:45:55.958069
1041	\N	2	\N	6824	53	20161219	100	100	0	0	0	0	0	0	0	100	0	0	0	\N	\N	\N	\N	2016-12-19	2018-05-01 17:45:56.030379
1045	\N	2	1	5	53	20161219	25645	25645	0	0	0	1282.25	0	2564.5	0	29391.75	0	100	0	\N	\N	\N	\N	2016-12-19	2018-05-01 17:45:56.102491
1049	\N	2	1	8	53	20161219	1000	1000	0	0	0	50	0	100	0	1150	0	0	0	\N	\N	\N	\N	2016-12-19	2018-05-01 17:45:56.175042
1053	\N	2	5	6824	\N	20161219	100	100	0	0	0	0	0	0	0	100	0	0	0	\N	\N	\N	\N	2016-12-19	2018-05-01 17:45:56.256282
1057	\N	2	3	5	53	20161219	26565	26565	0	0	0	1859.55	0	1859.55	0	27255.7	0	3028.4	0	\N	\N	\N	\N	2016-12-19	2018-05-01 17:45:56.32915
1061	\N	2	3	8	53	20161219	1000	1000	0	0	0	50	0	100	0	1150	0	0	0	\N	\N	\N	\N	2016-12-19	2018-05-01 17:45:56.401707
1065	\N	2	2	8	53	20161219	1000	1000	0	0	0	50	0	100	0	1150	0	0	0	\N	\N	\N	\N	2016-12-19	2018-05-01 17:45:56.473751
1069	\N	2	2	1761	53	20161219	5050	5050	0	0	0	0	0	0	0	5050	0	0	0	\N	\N	\N	\N	2016-12-19	2018-05-01 17:45:56.545374
1073	\N	2	7	1695	\N	20161220	3240	3240	0	0	0	0	0	162	0	3402	0	0	0	\N	\N	\N	\N	2016-12-20	2018-05-01 17:45:56.617399
1077	\N	2	8	1314	53	20161220	2000	1000	1000	0	0	0	0	0	0	1000	1000	0	0	\N	\N	\N	\N	2016-12-20	2018-05-01 17:45:56.688329
1081	\N	2	8	1695	\N	20161220	3240	3240	0	0	0	0	0	162	0	3402	0	0	0	\N	\N	\N	\N	2016-12-20	2018-05-01 17:45:56.759289
1085	\N	2	8	1709	\N	20161220	13190	13190	0	0	0	0	0	659.5	0	13849.5	0	0	0	\N	\N	\N	\N	2016-12-20	2018-05-01 17:45:56.830837
1089	\N	2	7	6824	\N	20161220	100	100	0	0	0	0	0	5	0	105	0	0	0	\N	\N	\N	\N	2016-12-20	2018-05-01 17:45:56.901048
