2255	2255	THROAT CULTURE FOR GROUP A STREP	N	11	S			5	U		N	Y	THRO_2255	H	N	N	2016-02-05	2018-05-01 17:43:18.775274
2259	2259	THYMIDINE KINASE	N	11	S			5	U		N	N	THYM_2259	H	N	N	2016-02-05	2018-05-01 17:43:19.071309
2263	2263	THYROID FUNCTION TEST /TFT	N	12	S			2	U		N	N	THYR_2263	H	N	N	2016-02-05	2018-05-01 17:43:19.297616
2267	2267	TISSUE CULTURE  AND  SENSITIVITY	N	11	S			5	U		N	N	TISS_2267	H	N	N	2016-02-05	2018-05-01 17:43:19.367779
2271	2271	TISSUE TRANSGLUTAMINASE ABS (ANTI TTG)	N	11	S			5	U		N	N	TISS_2271	H	N	N	2016-02-05	2018-05-01 17:43:19.578772
2275	2275	TORCH  COMPLEX	N	12	S			2	U		N	N	TORC_2275	H	N	N	2016-02-05	2018-05-01 17:43:19.752343
2279	2279	TOXICOLOGY GOVERNMENT CHEMIST	N	11	S			5	U		N	N	TOXI_2279	H	N	N	2016-02-05	2018-05-01 17:43:20.32876
2283	2283	TPHA TREPONEMAL HEMAGLUTINATION ASSAY	N	11	S	BLOOD IN 1 PLAIN RED TOP TUBE . RESULT READY SAME DAY IF SAMPLE RECEIVED BEFORE 3 P.M.		5	U		N	N	TPHA_2283	H	N	N	2016-02-05	2018-05-01 17:43:20.554375
2287	2287	TRANSFERRIN SATURATION	N	11	S	BLOOD IN 1  PLAIN RED TOP TUBE.  RESULTS READY WITHIN 3 HOURS FROM RECEIPT IN LAB    		6	U		N	N	TRAN_2287	H	N	N	2017-01-30	2018-05-01 17:43:21.099937
2291	2291	TRIPLE TEST (AFP BHCG ESTROL)	N	11	S			5	U		N	N	TRIP_2291	H	N	N	2016-02-05	2018-05-01 17:43:21.166175
2295	2295	TRYPANOSOMIASIS, AFRICAN	N	11	S			5	U		N	N	TRYP_2295	H	N	N	2016-02-05	2018-05-01 17:43:21.331021
2299	2299	TUBERCULOSIS PCR/DIAGNOSTIC	N	11	S			6	U		N	N	TUBE_2299	H	N	N	2016-02-05	2018-05-01 17:43:21.468714
2303	2303	ULTRA SENSITIVE CRP	N	11	S	BLOOD IN 1  PLAIN RED TOP TUBE.  RE		5	U		N	N	ULTR_2303	H	N	N	2016-02-05	2018-05-01 17:43:21.537891
2304	2304	UMBILICAL CATHETER TIP M/C/S	N	11	S			5	U		N	N	UMBI_2304	H	N	N	2016-02-05	2018-05-01 17:43:21.555332
2308	2308	UNIT PACKED RED CELLS (SCREENING + BAG CHARGES)	N	11	S	test		7	U		N	Y	UNIT_2308	H	N	N	2016-08-23	2018-05-01 17:43:21.716178
2312	2312	UREAPLASMA UREALYTICUM	N	11	S	Routine urine sample in sterile container.		5	U		N	N	UREA_2312	H	N	N	2016-02-05	2018-05-01 17:43:21.883111
2316	2316	URINE ALBUMIN CREATININE RATIO	N	11	S	URINE SAMPLE.  RESULT READY WITHIN 6 HOURS FROM RECEIPT IN LAB.		5	U		N	N	URIN_2316	H	N	N	2016-02-05	2018-05-01 17:43:21.953006
2092	2092	PROSTATIC ACID PHOSPHATASE (PAP)	N	11	S			5	U		N	N	PROS_2092	H	N	N	2016-02-05	2018-05-01 17:43:11.503998
2096	2096	PROTHOMBIN TIME	N	11	S	 BLOOD IN 1 SODIUM CITRATE BLUE TOP TUBE. RESULTS READY WITHIN 4 HOURS FROM RECEIPT IN LAB   		5	U		N	N	PROT_2096	H	N	N	2016-02-05	2018-05-01 17:43:11.655173
2100	2100	PUS ASPIRATE MICROSCOPY/CULTURE/SENSITIVITY	N	11	S			5	U		N	N	PUS _2100	H	N	N	2016-02-05	2018-05-01 17:43:11.975239
2104	2104	PUUMALA VIRUS	N	11	S			5	U		N	N	PUUM_2104	H	N	N	2016-02-05	2018-05-01 17:43:12.167549
2108	2108	Q-FEVER	N	11	S			5	U		N	N	Q-FE_2108	H	N	N	2016-02-05	2018-05-01 17:43:12.249134
2112	2112	RABIES ANTIBODIES	N	11	S			5	U		N	N	RABI_2112	H	N	N	2016-02-05	2018-05-01 17:43:12.315172
2116	2116	RED CELL COUNT	N	11	S	 BLOOD IN 1 EDTA PURPLE TOP TUBE. RESULTS READY WITHIN 4 HOURS FROM RECEIPT IN LAB  		5	U		N	N	RED _2116	H	N	N	2017-12-01	2018-05-01 17:43:12.51143
2120	2120	RENAL IMMUNOFLUORESCENCE	N	11	S			5	U		N	Y	RENA_2120	H	N	N	2016-02-05	2018-05-01 17:43:12.577286
2124	2124	RESPIRATORY SYNETICAL VIRUS	N	11	S			5	U		N	N	RESP_2124	H	N	N	2016-02-05	2018-05-01 17:43:12.718758
2128	2128	RH ANTIBODY SCREENING	N	11	S	RHAS		5	U		N	N	RH A_2128	H	N	N	2016-08-19	2018-05-01 17:43:12.784743
2132	2132	RISDONE / RISPERODONE / RISPERDAL	N	11	S		within 3 weeks	5	U		N	N	RISD_2132	H	N	N	2016-02-05	2018-05-01 17:43:12.967959
2136	2136	RSV IgG	N	11	S			5	U		N	N	RSV _2136	H	N	N	2016-02-05	2018-05-01 17:43:13.035096
2140	2140	RUBELLA IgM	N	11	S	BLOOD IN 1  PLAIN RED TOP TUBE.  RESULTS READY SAME DAY IF SAMPLE RECEIVED BEFORE 2 P.M.		5	U		N	N	RUBE_2140	H	N	N	2016-02-05	2018-05-01 17:43:13.106563
2144	2144	SALMONELLA TYPHI  ANTIGEN TEST IN SERUM	N	11	S	BLOOD IN 1  PLAIN RED TOP TUBE.  RESULTS READY WITHIN 2 HOURS FROM RECEIPT IN LAB		5	U		N	N	SALM_2144	H	N	N	2016-02-05	2018-05-01 17:43:13.346892
2148	2148	SCHISTOSOMA ANTIBODY TEST (BILHARZIA SEROLOGY)	N	11	S			5	U		N	N	SCHI_2148	H	N	N	2016-02-05	2018-05-01 17:43:13.925486
2152	2152	SECOND TRIMESTER (TRIPLE TEST)	N	11	S			5	U		N	N	SECO_2152	H	N	N	2016-02-05	2018-05-01 17:43:13.992198
2156	2156	SERUM ALBUMIN	N	11	S	 BLOOD IN 1 HEPARIN GREEN TOP TUBE.		5	U		N	Y	SERU_2156	H	N	N	2016-02-05	2018-05-01 17:43:14.200188
2160	2160	SERUM BILIRUBIN (DIRECT  AND  INDIRECT)	N	11	S	 BLOOD IN 1 HEPARIN (GREEN) OR PLAI		5	U		N	N	SERU_2160	H	N	N	2016-02-05	2018-05-01 17:43:14.278631
2164	2164	SERUM CRYPTOCOCCUS ANTIGEN	N	11	S	BLOOD IN 1  PLAIN RED TOP TUBE.  RESULTS READY WITHIN 2 HOURS FROM RECEIPT IN LAB  		5	U		N	N	SERU_2164	H	N	N	2016-02-05	2018-05-01 17:43:14.516434
2168	2168	SERUM MAGNESIUM	N	11	S	BLOOD IN 1 HEPARIN (GREEN) OR PLAIN (RED) TOP TUBE.  RESULTS READY WITHIN 3 HOURS FROM RECEIPT IN LAB  		6	U		N	N	SERU_2168	H	N	N	2016-02-05	2018-05-01 17:43:14.581405
2172	2172	SERUM PROTEIN	N	11	S	 BLOOD IN 1 HEPARIN GREEN TOP TUBE.  RESULTS READY WITHIN 3 HOURS FROM RECEIPT IN LAB    		5	U		N	N	SERU_2172	H	N	N	2016-02-05	2018-05-01 17:43:14.645679
2176	2176	SERUM THYROGLOBULIN	N	11	S			6	U		N	N	SERU_2176	H	N	N	2016-02-05	2018-05-01 17:43:14.709908
2180	2180	SERUM XYLOSE	N	11	S			5	U		N	N	SERU_2180	H	N	N	2016-02-05	2018-05-01 17:43:14.947426
2184	2184	SKELETAL MUSCLE ANTIBODIES	N	11	S			5	U		N	N	SKEL_2184	H	N	N	2016-02-05	2018-05-01 17:43:15.012929
2188	2188	SLIDE / BLOCK FOR SECOND OPINION (ISSUED OUTSIDE)	N	11	S			5	U		N	N	SLID_2188	H	N	N	2016-02-05	2018-05-01 17:43:15.178642
2192	2192	SMALL SPECIMEN BREAST CORE BIOPSY	N	11	S			5	U		N	N	SMAL_2192	H	N	N	2016-02-05	2018-05-01 17:43:15.330156
2196	2196	SMALL SPECIMEN ENDOMETRIAL BIOPSY  / PRODUCTION OF CONCEPTION	N	11	M			5	U		N	N	SMAL_2196	H	N	N	2016-02-05	2018-05-01 17:43:15.394827
2200	2200	SMALL SPECIMEN OVARIAN BIOPSY	N	11	M			5	U		N	N	SMAL_2200	H	N	N	2016-02-05	2018-05-01 17:43:15.459461
2204	2204	SMALL SPECIMEN RENAL BIOPSY	N	11	S			5	U		N	N	SMAL_2204	H	N	N	2016-02-05	2018-05-01 17:43:15.631632
2208	2208	SOMATOMEDIN C	N	11	S			5	U		N	N	SOMA_2208	H	N	N	2016-02-05	2018-05-01 17:43:15.853044
2212	2212	SPINOUS CELL DESMOSOMES	N	11	S			5	U		N	N	SPIN_2212	H	N	N	2016-02-05	2018-05-01 17:43:15.987027
2216	2216	SPUTUM MICROSCOPY/CULTURE/SENSITIVITY	N	11	S			5	U		N	N	SPUT_2216	H	N	N	2016-02-05	2018-05-01 17:43:16.427962
2220	2220	SSA (RO) ANTIGEN	N	11	S		within 3 weeks	5	U		N	N	SSA _2220	H	N	N	2016-02-05	2018-05-01 17:43:16.723305
2224	2224	STILL BIRTH	N	11	S			5	U		N	N	STIL_2224	H	N	N	2016-07-26	2018-05-01 17:43:17.595078
2228	2228	STOOL H.PYLORI ANTIGEN	N	11	S	STOOL SAMPLE IN POLYPOT.  RESULTS READY WITHIN 2 HOURS FROM RECEIPT IN LAB  		5	U		N	N	STOO_2228	H	N	N	2016-02-05	2018-05-01 17:43:17.664466
2232	2232	STOOL PH	N	11	S	STOOL SAMPLE IN POLYPOT.  RESULTS READY WITHIN 2 HOURS FROM RECEIPT IN LAB   		5	U		N	N	STOO_2232	H	N	N	2016-02-05	2018-05-01 17:43:17.857815
2236	2236	SULTIAM	N	11	S			5	U		N	N	SULT_2236	H	N	N	2016-02-05	2018-05-01 17:43:18.273422
2240	2240	SYNOVIAL FLUID MICROSCOPY/CULTURE/SENSITIVITY	N	11	S			5	U		N	N	SYNO_2240	H	N	N	2016-02-05	2018-05-01 17:43:18.455046
2244	2244	TARGOCID LEVELS / TEICOPLANIN	N	11	S			5	U		N	N	TARG_2244	H	N	N	2016-02-05	2018-05-01 17:43:18.5222
2248	2248	TB QUANTIFERON GOLD	N	11	S			5	U		N	N	TB Q_2248	H	N	N	2016-02-05	2018-05-01 17:43:18.590293
2252	2252	THALLIUM	N	11	S			5	U		N	N	THAL_2252	H	N	N	2016-02-05	2018-05-01 17:43:18.726988
2256	2256	THROAT SWAB CULTURE/SENSITIVITY	N	11	S			5	U		N	N	THRO_2256	H	N	N	2016-02-05	2018-05-01 17:43:18.854077
2260	2260	THYMUS ANTIBODIES (NEGATIVE)	N	11	S			5	U		N	N	THYM_2260	H	N	N	2016-02-05	2018-05-01 17:43:19.141049
2264	2264	THYROID STIMULATING HORMONE / TSH	N	11	M	 BLOOD IN 1  PLAIN RED TOP TUBE.  RESULTS READY SAME DAY IF SAMPLE RECEIVED BEFORE 2 P.M.		5	U		N	N	THYR_2264	H	N	N	2016-07-27	2018-05-01 17:43:19.315298
2268	2268	TISSUE MICROSCOPY/CULTURE/SENSITIVITY	N	11	S			5	U		N	N	TISS_2268	H	N	N	2016-02-05	2018-05-01 17:43:19.527785
2272	2272	TOBRAMICIN	N	11	S			5	U		N	N	TOBR_2272	H	N	N	2016-02-05	2018-05-01 17:43:19.596234
2276	2276	TOTAL CHOLESTEROL	N	11	S	 BLOOD IN 1  PLAIN RED TOP TUBE.  RESULTS READY WITHIN 3 HOURS FROM RECEIPT IN LAB		5	U		N	N	TOTA_2276	H	N	N	2016-08-24	2018-05-01 17:43:20.181815
2280	2280	TOXOPLASMA DIAGNOSTIC PCR            	N	11	S	5ml Blood in EDTA/ 5ml Urine 2ml CSF/ 5ml Amniotic Fluid/ Chorionic Villi in 2-4ml sterile saline		5	U		N	N	TOXO_2280	H	N	N	2016-02-05	2018-05-01 17:43:20.345076
2284	2284	TRACHEAL ASPIRATE (C/S)	N	11	S			5	U		N	Y	TRAC_2284	H	N	N	2016-02-05	2018-05-01 17:43:20.848682
2288	2288	TRANSGLUTAMINASE ABS	N	11	S		within 3 weeks	5	U		N	N	TRAN_2288	H	N	N	2016-02-05	2018-05-01 17:43:21.11666
2292	2292	TROPONIN I	N	11	S	 BLOOD IN 1 HEPARIN (GREEN) OR PLAIN (RED) TOP TUBE.  RESULTS READY WITHIN 2 HOURS OF RECEIPT IN LAB.		5	U		N	N	TROP_2292	H	N	N	2016-02-05	2018-05-01 17:43:21.181908
2296	2296	TRYPSIN	N	11	S			5	U		N	N	TRYP_2296	H	N	N	2016-02-05	2018-05-01 17:43:21.348515
2300	2300	TUBULAR BASAL MEMBRANE ABS	N	11	S			5	U		N	N	TUBU_2300	H	N	N	2016-02-05	2018-05-01 17:43:21.485878
2307	2307	UNIT FRESH FROZEN PLASMA (SCREENING + BAG CHARGES)	N	11	S	\N		7	U		N	N	UNIT_2307	H	N	N	2016-08-23	2018-05-01 17:43:21.699093
2311	2311	UNIT WHOLE BLOOD (SCREENING + BAG CHARGES)	N	11	S	test		7	U		N	Y	UNIT_2311	H	N	N	2016-08-23	2018-05-01 17:43:21.865474
2117	2117	RED CELL INDICES	N	11	S	 BLOOD IN 1 EDTA PURPLE TOP TUBE. RESULTS READY WITHIN 4 HOURS FROM RECEIPT IN LAB  		5	U		N	N	RED _2117	H	N	N	2017-12-01	2018-05-01 17:43:12.528098
2121	2121	RENAL PROFILE	N	12	S	BLOOD IN 1 HEPARIN GREEN TOP TUBE.  RESULTS READY WITHIN 3 HOURS FROM RECEIPT IN LAB    		5	U		N	N	RENA_2121	H	N	N	2016-02-05	2018-05-01 17:43:12.593771
2125	2125	RETICULIN ABS	N	11	S			5	U		N	N	RETI_2125	H	N	N	2016-02-05	2018-05-01 17:43:12.735662
2129	2129	RHEUMATOID FACTOR / RA FACTOR	N	11	S	BLOOD IN 1  PLAIN RED TOP TUBE. RESULTS READY WITHIN 4 HOURS FROM RECEIPT OF THE SAMPLE		5	U		N	N	RHEU_2129	H	N	N	2016-02-05	2018-05-01 17:43:12.80106
2133	2133	RNP	N	11	S			5	U		N	N	RNP_2133	H	N	N	2016-02-05	2018-05-01 17:43:12.985317
2137	2137	RSV IgM	N	11	S			5	U		N	N	RSV _2137	H	N	N	2016-02-05	2018-05-01 17:43:13.052706
2141	2141	SALICYCLIC ACID	N	11	S			5	U		N	N	SALI_2141	H	N	N	2016-02-05	2018-05-01 17:43:13.124237
2145	2145	SALMONELLA TYPHI  ANTIGEN TEST IN STOOL	N	11	S	STOOL SAMPLE IN POLYPOT.  RESULTS READY WITHIN 2 HOURS FROM RECEIPT IN LAB		5	U		N	N	SALM_2145	H	N	N	2016-02-05	2018-05-01 17:43:13.364002
2149	2149	SCHISTOSOMA ANTIBODY TEST (BILHARZIA SEROLOGY)	N	11	S	BLOOD IN 1  PLAIN RED TOP TUBE.  TEST DONE ON THURSDAYS.  CUT OFF TIME TO RECEIVE SAMPLES: 8 A.M. THURSDAY.	TEST DONE ON THURSDAYS.  CUT OFF TIME TO RECEIVE SAMPLES: 8 A.M. THURSDAY.	5	U		N	N	SCHI_2149	H	N	N	2016-02-05	2018-05-01 17:43:13.943055
2153	2153	SELENIUM	N	11	S			5	U		N	N	SELE_2153	H	N	N	2016-02-05	2018-05-01 17:43:14.008167
2157	2157	SERUM AMYLASE	N	11	S	BLOOD IN 1 HEPARIN GREEN TOP TUBE.  RESULTS READY WITHIN 3 HOURS FROM RECEIPT IN LAB		5	U		N	N	SERU_2157	H	N	N	2016-02-05	2018-05-01 17:43:14.229291
2161	2161	SERUM CALCIUM	N	11	S	 BLOOD IN 1 HEPARIN GREEN TOP TUBE.  RESULTS READY WITHIN 3 HOURS FROM RECEIPT IN LAB.		5	U		N	N	SERU_2161	H	N	N	2016-02-05	2018-05-01 17:43:14.29471
2165	2165	SERUM ELECTROLYTES	N	12	S	 BLOOD IN 1 HEPARIN GREEN TOP TUBE.  RESULTS READY WITHIN 3 HOURS FROM RECEIPT IN LAB   		5	U		N	N	SERU_2165	H	N	N	2016-02-05	2018-05-01 17:43:14.532675
2169	2169	SERUM PHENYLALANINE	N	11	S			5	U		N	N	SERU_2169	H	N	N	2016-02-05	2018-05-01 17:43:14.597378
2173	2173	SERUM PROTEIN ELECTROPHORESIS	N	11	S			5	U		N	N	SERU_2173	H	N	N	2016-02-05	2018-05-01 17:43:14.661259
2177	2177	SERUM TOTAL PROTEIN	N	12	S	 BLOOD IN 1 HEPARIN GREEN TOP TUBE.  RESULTS READY WITHIN 3 HOURS FROM RECEIPT IN LAB    		5	U		N	N	SERU_2177	H	N	N	2016-02-05	2018-05-01 17:43:14.800682
2181	2181	SETTLE PLATE (INFECTION CONTROL AGAR PLATE)	N	11	M	CONSULT MICROBIOLOGY LAB.  RESULTS READY FROM BETWEEN 2 && 4 DAYS FROM RECEIPT IN LAB   	RESULTS READY FROM BETWEEN 2 && 4 DAYS FROM RECEIPT IN LAB   	5	U		N	N	SETT_2181	H	N	N	2016-02-05	2018-05-01 17:43:14.964379
2185	2185	SKIN BIOPSY - LIGHT MICROSCOPY	N	11	S			5	U		N	N	SKIN_2185	H	N	N	2016-02-05	2018-05-01 17:43:15.028867
2189	2189	SMALL SPECIMEN  GASTRIC BIOPSY	N	11	M			5	U		N	N	SMAL_2189	H	N	N	2016-02-05	2018-05-01 17:43:15.194592
2193	2193	SMALL SPECIMEN BREAST CORE BIOPSY WITH IMMUNOHISTOCHEMISTRY	N	11	S			5	U		N	N	SMAL_2193	H	N	N	2016-02-05	2018-05-01 17:43:15.34737
2197	2197	SMALL SPECIMEN FALLOPIAN TUBES	N	11	M			5	U		N	N	SMAL_2197	H	N	N	2016-02-05	2018-05-01 17:43:15.41108
2201	2201	SMALL SPECIMEN PLEURAL BIOPSY	N	11	M			5	U		N	N	SMAL_2201	H	N	N	2016-02-05	2018-05-01 17:43:15.57745
2205	2205	SMALL SPECIMEN RENAL BIOPSY WITH IMMUNOHISTOCHEMISTRY	N	11	S			5	U		N	N	SMAL_2205	H	N	N	2016-02-05	2018-05-01 17:43:15.798202
2209	2209	SOTALOL	N	11	S			5	U		N	N	SOTA_2209	H	N	N	2016-02-05	2018-05-01 17:43:15.86939
2213	2213	SPUTUM  PNEUMOCYSTIS CARINII	Y	11	S	NO INSTRUCTIONS		5	U		N	N	SPUT_2213	H	N	N	2017-07-20	2018-05-01 17:43:16.137417
2217	2217	SPUTUM TB CULTURE  AND  SENSITIVITY	N	11	S			6	U		N	N	SPUT_2217	H	N	N	2016-02-05	2018-05-01 17:43:16.522382
2221	2221	SS-A(ROL)	N	11	S			5	U		N	N	SS-A_2221	H	N	N	2016-02-05	2018-05-01 17:43:16.738972
2225	2225	STONE ANALYSIS (CALCULI / RENAL)	N	11	S	RELEVANT RENAL STONE SAMPLE.  RESULTS READY WITHIN 1 DAY FROM RECEIPT IN LAB   		5	U		N	N	STON_2225	H	N	N	2016-02-05	2018-05-01 17:43:17.612549
2229	2229	STOOL MICROSCOPY,  CULTURE  AND  SENSITIVITY	N	11	S	STOOL SAMPLE IN POLYPOT.  	RESULTS READY FROM BETWEEN 3 to 5 DAYS OF RECEIPT IN LAB  	5	U		N	N	STOO_2229	H	N	N	2016-02-05	2018-05-01 17:43:17.804503
2233	2233	STOOL REDUCING SUGARS	N	11	S	STOOL SAMPLE IN POLYPOT.  RESULTS READY WITHIN 2 HOURS FROM RECEIPT IN LAB		5	U		N	N	STOO_2233	H	N	N	2016-02-05	2018-05-01 17:43:17.874766
2237	2237	SURFACTANT TEST	N	11	S	AMNIOTIC FLUID IN PLAIN TUBE.  RESULTS READY WITHIN 1 DAY FROM RECEIPT IN LAB   		5	U		N	N	SURF_2237	H	N	N	2016-02-05	2018-05-01 17:43:18.291647
2241	2241	SYNOVIAL FLUID TB CULTURE	N	11	S			5	U		N	N	SYNO_2241	H	N	N	2016-02-05	2018-05-01 17:43:18.472478
2245	2245	TAUPROTEIN	N	11	S			5	U		N	Y	TAUP_2245	H	N	N	2016-02-05	2018-05-01 17:43:18.539492
2249	2249	TB SEROLOGY	N	11	S	BLOOD IN 1  PLAIN RED TOP TUBE.  RESULTS READY WITHIN 2 HOURS FROM RECEIPT IN LAB   		5	U		N	N	TB S_2249	H	N	N	2016-02-05	2018-05-01 17:43:18.677405
2253	2253	THEOPHYLLINE	N	11	S	BLOOD IN 1  PLAIN RED TOP TUBE.  RESULTS READY WITHIN 4 HOURS FROM RECEIPT IN LAB     		5	U		N	N	THEO_2253	H	N	N	2016-02-05	2018-05-01 17:43:18.743102
2257	2257	THROMBIN TIME	N	11	S	 BLOOD IN 1 SODIUM CITRATE BLUE TOP TUBE. RESULTS READY WITHIN 4 HOURS FROM RECEIPT IN LAB  		5	U		N	N	THRO_2257	H	N	N	2016-02-05	2018-05-01 17:43:18.951523
2261	2261	THYROGLOBULIN (SERUM)	N	11	S			5	U		N	N	THYR_2261	H	N	N	2016-02-05	2018-05-01 17:43:19.26122
2265	2265	THYROXINE BINDING GLOBULIN	N	11	S			5	U		N	N	THYR_2265	H	N	N	2016-02-05	2018-05-01 17:43:19.333105
2269	2269	TISSUE POLYPEPTIDE ANTIGEN-TPA	N	11	S			5	U		N	N	TISS_2269	H	N	N	2016-02-05	2018-05-01 17:43:19.545475
2273	2273	TOCANIDE	N	11	S			5	U		N	N	TOCA_2273	H	N	N	2016-02-05	2018-05-01 17:43:19.613349
2277	2277	TOTAL IRON BINDING CAPACITY (TIBC) / TRANSFERRIN	N	11	S	 BLOOD IN 1  PLAIN RED TOP TUBE.  RESULTS READY WITHIN 3 HOURS FROM RECEIPT IN LAB   		5	U		N	N	TOTA_2277	H	N	N	2016-02-05	2018-05-01 17:43:20.295306
2281	2281	TOXOPLASMOSIS IgG	N	11	S	BLOOD IN 1  PLAIN RED TOP TUBE.  RESULTS READY SAME DAY IF SAMPLE RECEIVED BEFORE 2 P.M.		5	U		N	N	TOXO_2281	H	N	N	2016-02-05	2018-05-01 17:43:20.360971
2285	2285	TRACHEAL ASPIRATE MICROSCOPY/CULTURE/SENSITIVITY	N	11	S			5	U		N	N	TRAC_2285	H	N	N	2016-02-05	2018-05-01 17:43:21.066612
2289	2289	TREPHINE BONE BIOPSY INTERPRETATION	N	11	S	APPOINTMENT TO BE TAKEN FROM CONSULTANT HAEMATOLOGIST IN LAB		6	U		N	N	TREP_2289	H	N	N	2016-02-05	2018-05-01 17:43:21.134064
2293	2293	TROPONIN T	N	11	S			5	U		N	N	TROP_2293	H	N	N	2016-02-05	2018-05-01 17:43:21.197417
2297	2297	TSH-RECEPTOR ANTIBODIES	N	11	S			5	U		N	N	TSH-_2297	H	N	N	2016-02-05	2018-05-01 17:43:21.433561
2301	2301	TULAREMIA	N	11	S			5	U		N	N	TULA_2301	H	N	N	2016-02-05	2018-05-01 17:43:21.503189
2306	2306	UNIT AUTOLOGUS WHOLE BLOOD (SCREENING + BAG CHARGES)	N	11	S	test		7	U		N	Y	UNIT_2306	H	N	N	2016-09-12	2018-05-01 17:43:21.681511
2310	2310	UNIT SALINE WASHED PACKED CELLS	N	11	S	mywish		7	U		N	Y	UNIT_2310	H	N	N	2016-08-23	2018-05-01 17:43:21.749156
2314	2314	URINARY CORTISOL (FREE) 24HRS	N	11	S	URINE SAMPLE 24 HOUR COLLECTION (PLEASE CONSULT CHEMISTRY LAB FOR CONTAINER).  RESULTS READY WITHIN 3 HOURS FROM RECEIPT IN LAB   		5	U		N	N	URIN_2314	H	N	N	2016-02-05	2018-05-01 17:43:21.917846
2122	2122	RENIN (AS ANGIONTENSIN I)	N	11	S			5	U		N	N	RENI_2122	H	N	N	2016-02-05	2018-05-01 17:43:12.682932
2126	2126	RETICULOCYTE COUNT	N	11	S	 BLOOD IN 1 EDTA PURPLE TOP TUBE.RESULTS READY WITHIN 4 HOURS FROM RECEIPT IN LAB  		5	U		N	N	RETI_2126	H	N	N	2016-02-05	2018-05-01 17:43:12.752367
2130	2130	RICKETTIOSIS	N	11	S			5	U		N	N	RICK_2130	H	N	N	2016-02-05	2018-05-01 17:43:12.93299
2134	2134	ROUTINE CULTURE  AND  SENSITIVITY	N	11	S	PLEASE STIPULATE THE SAMPLE TYPE ON REQUESTING.  RESULTS READY FROM BETWEEN 1 & 5 DAYS FROM RECEIPT IN LAB	RESULTS READY FROM BETWEEN 1 & 5 DAYS FROM RECEIPT IN LAB  	5	U		N	N	ROUT_2134	H	N	N	2016-02-05	2018-05-01 17:43:13.002095
2138	2138	RUBELLA DIAGNOSTIC PCR	N	11	S	5ml Blood in EDTA/ 5ml Urine or 2ml CSF/ 5ml Amniotic Fluid or Chorionic Vili in 2-4ml sterile saline		5	U		N	N	RUBE_2138	H	N	N	2016-02-05	2018-05-01 17:43:13.072489
2142	2142	SALINE WASHED CELLS CROSS MATCHING PER UNIT	N	11	S	\N		6	U		N	N	SALI_2142	H	N	N	2016-08-22	2018-05-01 17:43:13.312267
2146	2146	Sc1-70	N	11	S			5	U		N	N	Sc1-_2146	H	N	N	2016-02-05	2018-05-01 17:43:13.579563
2150	2150	SCL 70 ANTIGEN /SCLERODERMA SCREEN	N	11	S		within 3 weeks	5	U		N	N	SCL _2150	H	N	N	2016-02-05	2018-05-01 17:43:13.960601
2154	2154	SEMEN EXAMINATION	Y	11	S	SAMPLE INST		5	U		N	N	SEME_2154	H	N	N	2017-07-20	2018-05-01 17:43:14.024294
2158	2158	SERUM BACTERIAL ANTIGEN LATEX TEST	N	11	S	BLOOD IN 1  PLAIN RED TOP TUBE.  RESULTS READY WITHIN 2 HOURS FROM RECEIPT IN LAB.		5	U		N	N	SERU_2158	H	N	N	2016-02-05	2018-05-01 17:43:14.246942
2162	2162	SERUM CHLORIDE	N	11	S	BLOOD IN 1 HEPARIN GREEN TOP TUBE.  RESULTS READY WITHIN 3 HOURS FROM RECEIPT IN LAB.   (A RESULTS READY WITHIN 1.5 HOURS)		5	U		N	N	SERU_2162	H	N	N	2016-02-05	2018-05-01 17:43:14.482083
2166	2166	SERUM IMMUNOFIXATION ELECTROPHORESIS	N	11	S			5	U		N	N	SERU_2166	H	N	N	2016-02-05	2018-05-01 17:43:14.548862
2170	2170	SERUM PNEUMONIA ANTIGEN	N	11	S			5	U		N	N	SERU_2170	H	N	N	2016-02-05	2018-05-01 17:43:14.61318
2174	2174	SERUM PROTEIN ELECTROPHORESIS	N	11	S	BLOOD IN 1  PLAIN RED TOP TUBE.  RESULTS READY SAME DAY IF SAMPLE RECEIVED BEFORE 8 A.M. EXCEPT SUNDAYS.		6	U		N	N	SERU_2174	H	N	N	2016-02-05	2018-05-01 17:43:14.676873
2178	2178	SERUM UREA, ELECTROLYTES  AND  CREATININE	N	12	S	 BLOOD IN 1 HEPARIN GREEN TOP TUBE.  RESULTS READY WITHIN 3 HOURS FROM RECEIPT IN LAB    		2	U		N	N	SERU_2178	H	N	N	2016-02-05	2018-05-01 17:43:14.818066
2182	2182	SEXUAL HORMONE BINDING GLOBLU.	N	11	S			5	U		N	N	SEXU_2182	H	N	N	2016-02-05	2018-05-01 17:43:14.980509
2186	2186	SKIN PRICK ALLERGY TEST	N	11	S			6	U		N	N	SKIN_2186	H	N	N	2016-02-05	2018-05-01 17:43:15.045684
2190	2190	SMALL SPECIMEN (OTHER)	N	11	M			5	U		N	N	SMAL_2190	H	N	N	2016-02-05	2018-05-01 17:43:15.210926
2194	2194	SMALL SPECIMEN CERVICAL BIOPSY	N	11	M			5	U		N	N	SMAL_2194	H	N	N	2016-02-05	2018-05-01 17:43:15.362807
2198	2198	SMALL SPECIMEN OESOPHAGEAL BIOPSY	N	11	M			5	U		N	N	SMAL_2198	H	N	N	2016-02-05	2018-05-01 17:43:15.426838
